mapeFalse,mapeTrue,sensor,epochs,time_lag,dropout
0.5673902,0.11284471,2,50,9,0.2
0.8668662,0.11055848,2,50,9,0.3
0.6302134,0.13875806,2,50,9,0.4
0.80936545,0.11423076,2,50,9,0.5
0.58479255,0.19519606,2,50,10,0.0
0.76883227,0.21931593,2,50,10,0.1
1.2169412,0.21968561,2,50,10,0.2
1.9863446,0.21174209,2,50,10,0.3
1.3443677,0.22426999,2,50,10,0.4
0.8051566,0.25625548,2,50,10,0.5
0.45896256,0.03572207,2,100,2,0.0
0.42734006,0.048993915,2,100,2,0.1
0.56598777,0.05315332,2,100,2,0.2
0.5881203,0.056126203,2,100,2,0.3
0.6735899,0.08156502,2,100,2,0.4
0.6594147,0.06688321,2,100,2,0.5
0.63001066,0.062372558,2,100,3,0.0
0.39587373,0.08069725,2,100,3,0.1
0.44745,0.07617988,2,100,3,0.2
0.64285415,0.08755882,2,100,3,0.3
0.5195069,0.08983697,2,100,3,0.4
0.4453988,0.09700557,2,100,3,0.5
0.4823999,0.05247085,2,100,4,0.0
0.51477623,0.06535914,2,100,4,0.1
0.42992163,0.08726164,2,100,4,0.2
0.55489576,0.080870956,2,100,4,0.3
0.549759,0.09185036,2,100,4,0.4
0.6288236,0.084586516,2,100,4,0.5
0.4493394,0.15417136,2,100,5,0.0
0.49145043,0.16722615,2,100,5,0.1
0.3774325,0.19488625,2,100,5,0.2
0.47077706,0.20994301,2,100,5,0.3
0.41965392,0.17935476,2,100,5,0.4
0.5784287,0.19272694,2,100,5,0.5
0.40948066,0.10947961,2,100,6,0.0
0.44049042,0.12736796,2,100,6,0.1
0.51075953,0.12463285,2,100,6,0.2
0.47595558,0.14068808,2,100,6,0.3
0.52909565,0.10864765,2,100,6,0.4
0.4942883,0.13193364,2,100,6,0.5
1.261312,0.116791494,2,100,7,0.0
1.3220189,0.15079652,2,100,7,0.1
1.1705451,0.1309924,2,100,7,0.2
1.2675077,0.18346196,2,100,7,0.3
1.3449248,0.17084062,2,100,7,0.4
1.3488714,0.17224717,2,100,7,0.5
0.5974063,0.10786132,2,100,8,0.0
0.5942349,0.102013774,2,100,8,0.1
0.7404628,0.13056622,2,100,8,0.2
0.6401045,0.10028362,2,100,8,0.3
0.6229547,0.111831054,2,100,8,0.4
0.68500704,0.13177818,2,100,8,0.5
0.5016669,0.10193372,2,100,9,0.0
0.5352886,0.11809277,2,100,9,0.1
0.56009984,0.12122487,2,100,9,0.2
0.50718963,0.11829256,2,100,9,0.3
0.5679761,0.12069129,2,100,9,0.4
0.5571265,0.1269267,2,100,9,0.5
0.6154826,0.22712713,2,100,10,0.0
0.5475478,0.28454652,2,100,10,0.1
0.75089073,0.23899364,2,100,10,0.2
0.61393243,0.27357307,2,100,10,0.3
0.58896095,0.27953333,2,100,10,0.4
1.3910909,0.2648706,2,100,10,0.5
0.38595042,0.036845554,2,150,2,0.0
0.49352428,0.039002426,2,150,2,0.1
0.6405862,0.040998254,2,150,2,0.2
0.7750136,0.048709933,2,150,2,0.3
0.6336605,0.053558104,2,150,2,0.4
0.87640065,0.053248797,2,150,2,0.5
0.64041054,0.056781493,2,150,3,0.0
0.6690318,0.060644533,2,150,3,0.1
0.55904675,0.06959456,2,150,3,0.2
0.66505486,0.078531556,2,150,3,0.3
0.63621616,0.0787743,2,150,3,0.4
0.56704915,0.08853358,2,150,3,0.5
0.47387823,0.04892906,2,150,4,0.0
0.5125208,0.0602783,2,150,4,0.1
0.54251415,0.06623508,2,150,4,0.2
0.6282624,0.06976308,2,150,4,0.3
0.565813,0.071488924,2,150,4,0.4
0.5406519,0.07304134,2,150,4,0.5
0.3906403,0.14564824,2,150,5,0.0
0.6938811,0.18706228,2,150,5,0.1
0.41966698,0.17258176,2,150,5,0.2
0.42857695,0.16475174,2,150,5,0.3
0.45139077,0.17499161,2,150,5,0.4
0.50279105,0.19948788,2,150,5,0.5
0.4321103,0.1142234,2,150,6,0.0
0.5631838,0.11493329,2,150,6,0.1
0.462625,0.10630161,2,150,6,0.2
0.4558363,0.13732094,2,150,6,0.3
0.6653378,0.14161284,2,150,6,0.4
0.585328,0.1303886,2,150,6,0.5
1.4177203,0.094271295,2,150,7,0.0
1.3245066,0.1229291,2,150,7,0.1
1.2837996,0.12987232,2,150,7,0.2
1.3858355,0.16075751,2,150,7,0.3
1.5211327,0.15193377,2,150,7,0.4
1.3729465,0.16372047,2,150,7,0.5
0.57326525,0.10891245,2,150,8,0.0
0.6174343,0.10921944,2,150,8,0.1
0.6687233,0.10067671,2,150,8,0.2
0.69474477,0.105498046,2,150,8,0.3
0.7638062,0.109496415,2,150,8,0.4
0.7013004,0.11213369,2,150,8,0.5
0.51552004,0.10658599,2,150,9,0.0
0.55070585,0.113915734,2,150,9,0.1
0.57768327,0.10617218,2,150,9,0.2
0.5848172,0.1218229,2,150,9,0.3
0.6382224,0.1250396,2,150,9,0.4
0.637773,0.110724375,2,150,9,0.5
0.6115533,0.219504,2,150,10,0.0
0.61901516,0.22579749,2,150,10,0.1
0.90442085,0.27057728,2,150,10,0.2
0.5483993,0.2373327,2,150,10,0.3
0.54128355,0.2819603,2,150,10,0.4
1.0470655,0.27766097,2,150,10,0.5
0.4055703,0.032912284,2,200,2,0.0
0.65364903,0.038822453,2,200,2,0.1
0.7496858,0.041930728,2,200,2,0.2
0.9044442,0.039998267,2,200,2,0.3
0.89960945,0.04413442,2,200,2,0.4
0.56515265,0.04434705,2,200,2,0.5
0.4366244,0.061229,2,200,3,0.0
0.6713847,0.058041118,2,200,3,0.1
0.6622883,0.063867755,2,200,3,0.2
0.639469,0.07125663,2,200,3,0.3
0.78092843,0.07678727,2,200,3,0.4
0.5365317,0.07607236,2,200,3,0.5
0.41999593,0.057344172,2,200,4,0.0
0.5165027,0.05317429,2,200,4,0.1
0.58469623,0.06749236,2,200,4,0.2
0.5564452,0.057775937,2,200,4,0.3
0.64205295,0.06856817,2,200,4,0.4
0.7531541,0.078765444,2,200,4,0.5
0.4281355,0.11900584,2,200,5,0.0
0.64542276,0.14321457,2,200,5,0.1
0.58436465,0.16138937,2,200,5,0.2
0.78133744,0.16356258,2,200,5,0.3
0.6402718,0.1868327,2,200,5,0.4
0.6694253,0.18467635,2,200,5,0.5
0.38966724,0.09873143,2,200,6,0.0
0.7048905,0.15379886,2,200,6,0.1
0.51096404,0.10891082,2,200,6,0.2
0.6174627,0.11763845,2,200,6,0.3
0.7049121,0.13291405,2,200,6,0.4
0.8133297,0.14401507,2,200,6,0.5
1.4487795,0.09179987,2,200,7,0.0
1.4529008,0.14205663,2,200,7,0.1
1.5647246,0.14705169,2,200,7,0.2
1.3602569,0.13864659,2,200,7,0.3
1.4100472,0.16671063,2,200,7,0.4
1.3938895,0.13502674,2,200,7,0.5
0.6638049,0.11594038,2,200,8,0.0
0.65716916,0.089949876,2,200,8,0.1
0.6900768,0.08669285,2,200,8,0.2
0.6525772,0.09972608,2,200,8,0.3
0.68059933,0.10420499,2,200,8,0.4
0.7343385,0.110217996,2,200,8,0.5
0.64993274,0.11191529,2,200,9,0.0
0.542334,0.10136299,2,200,9,0.1
0.57920104,0.12618144,2,200,9,0.2
0.5907807,0.12302333,2,200,9,0.3
0.69451135,0.123033665,2,200,9,0.4
0.60645056,0.109688416,2,200,9,0.5
0.55364597,0.21805973,2,200,10,0.0
0.74755377,0.24283983,2,200,10,0.1
0.9369958,0.23099315,2,200,10,0.2
0.8578201,0.23650624,2,200,10,0.3
1.0584799,0.21201515,2,200,10,0.4
0.56367487,0.28490362,2,200,10,0.5
0.37708306,0.030389035,2,250,2,0.0
0.76847327,0.038903564,2,250,2,0.1
0.8190221,0.040612947,2,250,2,0.2
0.79624397,0.036843456,2,250,2,0.3
0.77204555,0.03918844,2,250,2,0.4
0.5476678,0.039426383,2,250,2,0.5
0.45993137,0.05198221,2,250,3,0.0
0.7957563,0.057790592,2,250,3,0.1
1.0419,0.057896055,2,250,3,0.2
0.87307835,0.07612863,2,250,3,0.3
1.216287,0.067805596,2,250,3,0.4
0.7183618,0.08956845,2,250,3,0.5
0.37826088,0.049961247,2,250,4,0.0
0.47087696,0.052664094,2,250,4,0.1
0.538027,0.069147676,2,250,4,0.2
0.66515094,0.070316724,2,250,4,0.3
0.67566365,0.06965423,2,250,4,0.4
0.6319696,0.06259569,2,250,4,0.5
0.41071188,0.11528485,2,250,5,0.0
0.42882815,0.14455637,2,250,5,0.1
0.70345086,0.1430494,2,250,5,0.2
0.7116963,0.14770067,2,250,5,0.3
0.6071355,0.18625155,2,250,5,0.4
0.6559494,0.24130698,2,250,5,0.5
0.5595614,0.12260569,2,250,6,0.0
0.60424757,0.10967536,2,250,6,0.1
0.5598873,0.1535369,2,250,6,0.2
0.95905125,0.117139265,2,250,6,0.3
0.7421623,0.14432843,2,250,6,0.4
0.6773519,0.10296019,2,250,6,0.5
1.630681,0.096514076,2,250,7,0.0
1.4452908,0.12182637,2,250,7,0.1
1.6346779,0.1423849,2,250,7,0.2
1.3749857,0.14030781,2,250,7,0.3
1.4817164,0.12196869,2,250,7,0.4
1.482935,0.16553642,2,250,7,0.5
0.61756396,0.10848648,2,250,8,0.0
0.6454759,0.100847386,2,250,8,0.1
0.6647259,0.09979447,2,250,8,0.2
0.7568788,0.09118171,2,250,8,0.3
0.71390396,0.11606364,2,250,8,0.4
0.73022336,0.10911165,2,250,8,0.5
0.5614023,0.10561049,2,250,9,0.0
0.51118135,0.10399068,2,250,9,0.1
0.59735125,0.107536055,2,250,9,0.2
0.7212544,0.11018371,2,250,9,0.3
0.65482974,0.10887959,2,250,9,0.4
0.6921108,0.10999941,2,250,9,0.5
0.5080318,0.22871263,2,250,10,0.0
0.57771987,0.2023971,2,250,10,0.1
1.0111283,0.21205835,2,250,10,0.2
0.6681605,0.23439354,2,250,10,0.3
1.0467389,0.25330815,2,250,10,0.4
1.1205417,0.24074973,2,250,10,0.5
0.3578542,0.037728697,2,300,2,0.0
0.70838916,0.034094226,2,300,2,0.1
0.81888527,0.03470707,2,300,2,0.2
0.84169894,0.033798993,2,300,2,0.3
0.8145772,0.042287692,2,300,2,0.4
0.8573602,0.035598416,2,300,2,0.5
0.3913832,0.045666017,2,300,3,0.0
1.1130323,0.04874981,2,300,3,0.1
1.1256013,0.05959339,2,300,3,0.2
0.97539973,0.05749431,2,300,3,0.3
0.68241084,0.076211184,2,300,3,0.4
0.7841893,0.06781845,2,300,3,0.5
0.44144416,0.053643115,2,300,4,0.0
0.52199477,0.052397054,2,300,4,0.1
0.6232691,0.050334267,2,300,4,0.2
0.5729249,0.05842816,2,300,4,0.3
0.6571351,0.0635558,2,300,4,0.4
0.55777353,0.066940695,2,300,4,0.5
0.47526568,0.10750301,2,300,5,0.0
0.59919745,0.14030844,2,300,5,0.1
0.70558965,0.15382634,2,300,5,0.2
0.5553719,0.15588161,2,300,5,0.3
0.90130115,0.1530614,2,300,5,0.4
0.47726882,0.15305208,2,300,5,0.5
0.42250404,0.14407665,2,300,6,0.0
0.49262577,0.10506456,2,300,6,0.1
0.4815172,0.0941936,2,300,6,0.2
0.6583233,0.13431732,2,300,6,0.3
0.56427056,0.10299489,2,300,6,0.4
0.6231578,0.1369907,2,300,6,0.5
1.5370735,0.09546119,2,300,7,0.0
1.3679293,0.12606417,2,300,7,0.1
1.581136,0.12730722,2,300,7,0.2
1.4552811,0.106328525,2,300,7,0.3
